property_index,物件名,所在地,property_latitude,property_longitude,competitor_id,competitor_name,competitor_genre,competitor_source,competitor_address,competitor_lat,competitor_lng,rating,review_count,url,distance_m,within_500m,within_1000m
189,貸店舗（一部） ＡＫビル片原町Ⅱ　２階　北東 （２０１）,香川県高松市片原町,34.3458826,134.0543651,TBL00004,三びきの子ぶた,瓦町、栗林、今橋 / カフェ,tabelog,高松市常磐町1-4-9,34.338805915014,134.051643709676,,224,https://tabelog.com/kagawa/A3701/A370101/37003080/,825.6,False,True
189,貸店舗（一部） ＡＫビル片原町Ⅱ　２階　北東 （２０１）,香川県高松市片原町,34.3458826,134.0543651,TBL00005,まちのシューレ 963 カフェ,片原町（高松）、瓦町、高松築港 / カフェ,tabelog,高松市丸亀町13-3高松丸亀町参番街東館 2F,34.344431387421,134.050395476655,,121,https://tabelog.com/kagawa/A3701/A370101/37005810/,398.6,True,True
189,貸店舗（一部） ＡＫビル片原町Ⅱ　２階　北東 （２０１）,香川県高松市片原町,34.3458826,134.0543651,TBL00006,コーヒーサロン 皇帝,片原町（高松）、高松築港、高松 / 喫茶店,tabelog,高松市兵庫町11-5,34.345992894073,134.049778987677,,124,https://tabelog.com/kagawa/A3701/A370101/37004429/,421.2,True,True
189,貸店舗（一部） ＡＫビル片原町Ⅱ　２階　北東 （２０１）,香川県高松市片原町,34.3458826,134.0543651,TBL00010,CAFE LOURDES,片原町（高松）、高松築港、高松 / カフェ,tabelog,高松市兵庫町1-15富貴ビル2F,34.346328673114,134.049823830859,,118,https://tabelog.com/kagawa/A3701/A370101/37006321/,419.9,True,True
189,貸店舗（一部） ＡＫビル片原町Ⅱ　２階　北東 （２０１）,香川県高松市片原町,34.3458826,134.0543651,TBL00015,くつわ堂 総本店,片原町（高松）、高松築港、高松 / 喫茶店,tabelog,高松市片原町1-2,34.346191042264,134.050850949274,,76,https://tabelog.com/kagawa/A3701/A370101/37005297/,324.4,True,True
189,貸店舗（一部） ＡＫビル片原町Ⅱ　２階　北東 （２０１）,香川県高松市片原町,34.3458826,134.0543651,TBL00019,tri cafe,片原町（高松）、高松築港、高松 / カフェ,tabelog,高松市兵庫町1-3２Ｆ,34.346279429433,134.049901698739,,69,https://tabelog.com/kagawa/A3701/A370101/37003092/,412.1,True,True
189,貸店舗（一部） ＡＫビル片原町Ⅱ　２階　北東 （２０１）,香川県高松市片原町,34.3458826,134.0543651,TBL00020,城の眼,片原町（高松）、高松築港、瓦町 / 喫茶店,tabelog,高松市紺屋町2-4,34.344588045191,134.048731333599,,68,https://tabelog.com/kagawa/A3701/A370101/37002683/,536.9,False,True
189,貸店舗（一部） ＡＫビル片原町Ⅱ　２階　北東 （２０１）,香川県高松市片原町,34.3458826,134.0543651,TBL00023,dot．,高松市 / バー、ダイニングバー、カフェ・喫茶店(カフェ),tabelog,高松市古馬場町1-11キタジマビル 2F,34.343169869084,134.051125456603,3.14,33,https://tabelog.com/kagawa/A3701/A370101/37001113/,423.6,True,True
189,貸店舗（一部） ＡＫビル片原町Ⅱ　２階　北東 （２０１）,香川県高松市片原町,34.3458826,134.0543651,TBL00025,5デイズコーヒー,高松市 /カフェ・喫茶店(カフェ)、洋食、バル,tabelog,高松市鍛冶屋町1-112F,34.343462397504,134.049183621094,3.26,56,https://tabelog.com/kagawa/A3701/A370101/37009320/,546.6,False,True
189,貸店舗（一部） ＡＫビル片原町Ⅱ　２階　北東 （２０１）,香川県高松市片原町,34.3458826,134.0543651,TBL00026,サテンドール,高松市 /カフェ・喫茶店(喫茶店),tabelog,高松市塩上町1-1-23佐藤ビル １F,34.339160050423,134.053562075856,3.07,12,https://tabelog.com/kagawa/A3701/A370101/37005624/,751.1,False,True
189,貸店舗（一部） ＡＫビル片原町Ⅱ　２階　北東 （２０１）,香川県高松市片原町,34.3458826,134.0543651,TBL00028,世界劇場,高松市 /カフェ・喫茶店(カフェ),tabelog,高松市古馬場町13-7ル-ベルビル 4F,34.341952230009,134.05140449016,3.08,10,https://tabelog.com/kagawa/A3701/A370101/37013284/,514.7,False,True
189,貸店舗（一部） ＡＫビル片原町Ⅱ　２階　北東 （２０１）,香川県高松市片原町,34.3458826,134.0543651,TBL00031,テンペル,高松市 /カフェ・喫茶店(カフェ),tabelog,高松市塩上町1-3-18,34.338043413282,134.0532033304,3.07,11,https://tabelog.com/kagawa/A3701/A370101/37010713/,878.2,False,True
191,貸店舗（一部） クイ－ンズスケア第一 1階C,香川県高松市瓦町２丁目,34.3400205,134.0501426,TBL00002,南珈琲店,瓦町、片原町（高松）、今橋 / カフェ,tabelog,高松市南新町3-4２Ｆ,34.340834167945,134.049232990504,,260,https://tabelog.com/kagawa/A3701/A370101/37003112/,123.1,True,True
191,貸店舗（一部） クイ－ンズスケア第一 1階C,香川県高松市瓦町２丁目,34.3400205,134.0501426,TBL00004,三びきの子ぶた,瓦町、栗林、今橋 / カフェ,tabelog,高松市常磐町1-4-9,34.338805915014,134.051643709676,,224,https://tabelog.com/kagawa/A3701/A370101/37003080/,193.0,True,True
191,貸店舗（一部） クイ－ンズスケア第一 1階C,香川県高松市瓦町２丁目,34.3400205,134.0501426,TBL00005,まちのシューレ 963 カフェ,片原町（高松）、瓦町、高松築港 / カフェ,tabelog,高松市丸亀町13-3高松丸亀町参番街東館 2F,34.344431387421,134.050395476655,,121,https://tabelog.com/kagawa/A3701/A370101/37005810/,491.0,True,True
191,貸店舗（一部） クイ－ンズスケア第一 1階C,香川県高松市瓦町２丁目,34.3400205,134.0501426,TBL00006,コーヒーサロン 皇帝,片原町（高松）、高松築港、高松 / 喫茶店,tabelog,高松市兵庫町11-5,34.345992894073,134.049778987677,,124,https://tabelog.com/kagawa/A3701/A370101/37004429/,664.9,False,True
191,貸店舗（一部） クイ－ンズスケア第一 1階C,香川県高松市瓦町２丁目,34.3400205,134.0501426,TBL00010,CAFE LOURDES,片原町（高松）、高松築港、高松 / カフェ,tabelog,高松市兵庫町1-15富貴ビル2F,34.346328673114,134.049823830859,,118,https://tabelog.com/kagawa/A3701/A370101/37006321/,702.0,False,True
191,貸店舗（一部） クイ－ンズスケア第一 1階C,香川県高松市瓦町２丁目,34.3400205,134.0501426,TBL00011,グレコ,瓦町、栗林、栗林公園北口 / 喫茶店,tabelog,高松市田町11-2,34.337534757488,134.049009864241,,89,https://tabelog.com/kagawa/A3701/A370101/37004273/,295.3,True,True
191,貸店舗（一部） クイ－ンズスケア第一 1階C,香川県高松市瓦町２丁目,34.3400205,134.0501426,TBL00015,くつわ堂 総本店,片原町（高松）、高松築港、高松 / 喫茶店,tabelog,高松市片原町1-2,34.346191042264,134.050850949274,,76,https://tabelog.com/kagawa/A3701/A370101/37005297/,689.2,False,True
191,貸店舗（一部） クイ－ンズスケア第一 1階C,香川県高松市瓦町２丁目,34.3400205,134.0501426,TBL00019,tri cafe,片原町（高松）、高松築港、高松 / カフェ,tabelog,高松市兵庫町1-3２Ｆ,34.346279429433,134.049901698739,,69,https://tabelog.com/kagawa/A3701/A370101/37003092/,696.3,False,True
191,貸店舗（一部） クイ－ンズスケア第一 1階C,香川県高松市瓦町２丁目,34.3400205,134.0501426,TBL00020,城の眼,片原町（高松）、高松築港、瓦町 / 喫茶店,tabelog,高松市紺屋町2-4,34.344588045191,134.048731333599,,68,https://tabelog.com/kagawa/A3701/A370101/37002683/,524.2,False,True
191,貸店舗（一部） クイ－ンズスケア第一 1階C,香川県高松市瓦町２丁目,34.3400205,134.0501426,TBL00023,dot．,高松市 / バー、ダイニングバー、カフェ・喫茶店(カフェ),tabelog,高松市古馬場町1-11キタジマビル 2F,34.343169869084,134.051125456603,3.14,33,https://tabelog.com/kagawa/A3701/A370101/37001113/,361.6,True,True
191,貸店舗（一部） クイ－ンズスケア第一 1階C,香川県高松市瓦町２丁目,34.3400205,134.0501426,TBL00025,5デイズコーヒー,高松市 /カフェ・喫茶店(カフェ)、洋食、バル,tabelog,高松市鍛冶屋町1-112F,34.343462397504,134.049183621094,3.26,56,https://tabelog.com/kagawa/A3701/A370101/37009320/,392.7,True,True
191,貸店舗（一部） クイ－ンズスケア第一 1階C,香川県高松市瓦町２丁目,34.3400205,134.0501426,TBL00026,サテンドール,高松市 /カフェ・喫茶店(喫茶店),tabelog,高松市塩上町1-1-23佐藤ビル １F,34.339160050423,134.053562075856,3.07,12,https://tabelog.com/kagawa/A3701/A370101/37005624/,328.2,True,True
191,貸店舗（一部） クイ－ンズスケア第一 1階C,香川県高松市瓦町２丁目,34.3400205,134.0501426,TBL00028,世界劇場,高松市 /カフェ・喫茶店(カフェ),tabelog,高松市古馬場町13-7ル-ベルビル 4F,34.341952230009,134.05140449016,3.08,10,https://tabelog.com/kagawa/A3701/A370101/37013284/,244.1,True,True
191,貸店舗（一部） クイ－ンズスケア第一 1階C,香川県高松市瓦町２丁目,34.3400205,134.0501426,TBL00031,テンペル,高松市 /カフェ・喫茶店(カフェ),tabelog,高松市塩上町1-3-18,34.338043413282,134.0532033304,3.07,11,https://tabelog.com/kagawa/A3701/A370101/37010713/,356.8,True,True
193,貸店舗（一部） ソリッド 4D,香川県高松市古馬場町,34.3425721,134.0518077,TBL00002,南珈琲店,瓦町、片原町（高松）、今橋 / カフェ,tabelog,高松市南新町3-4２Ｆ,34.340834167945,134.049232990504,,260,https://tabelog.com/kagawa/A3701/A370101/37003112/,305.3,True,True
193,貸店舗（一部） ソリッド 4D,香川県高松市古馬場町,34.3425721,134.0518077,TBL00004,三びきの子ぶた,瓦町、栗林、今橋 / カフェ,tabelog,高松市常磐町1-4-9,34.338805915014,134.051643709676,,224,https://tabelog.com/kagawa/A3701/A370101/37003080/,419.1,True,True
193,貸店舗（一部） ソリッド 4D,香川県高松市古馬場町,34.3425721,134.0518077,TBL00005,まちのシューレ 963 カフェ,片原町（高松）、瓦町、高松築港 / カフェ,tabelog,高松市丸亀町13-3高松丸亀町参番街東館 2F,34.344431387421,134.050395476655,,121,https://tabelog.com/kagawa/A3701/A370101/37005810/,244.0,True,True
193,貸店舗（一部） ソリッド 4D,香川県高松市古馬場町,34.3425721,134.0518077,TBL00006,コーヒーサロン 皇帝,片原町（高松）、高松築港、高松 / 喫茶店,tabelog,高松市兵庫町11-5,34.345992894073,134.049778987677,,124,https://tabelog.com/kagawa/A3701/A370101/37004429/,423.5,True,True
193,貸店舗（一部） ソリッド 4D,香川県高松市古馬場町,34.3425721,134.0518077,TBL00010,CAFE LOURDES,片原町（高松）、高松築港、高松 / カフェ,tabelog,高松市兵庫町1-15富貴ビル2F,34.346328673114,134.049823830859,,118,https://tabelog.com/kagawa/A3701/A370101/37006321/,455.7,True,True
193,貸店舗（一部） ソリッド 4D,香川県高松市古馬場町,34.3425721,134.0518077,TBL00011,グレコ,瓦町、栗林、栗林公園北口 / 喫茶店,tabelog,高松市田町11-2,34.337534757488,134.049009864241,,89,https://tabelog.com/kagawa/A3701/A370101/37004273/,616.2,False,True
193,貸店舗（一部） ソリッド 4D,香川県高松市古馬場町,34.3425721,134.0518077,TBL00015,くつわ堂 総本店,片原町（高松）、高松築港、高松 / 喫茶店,tabelog,高松市片原町1-2,34.346191042264,134.050850949274,,76,https://tabelog.com/kagawa/A3701/A370101/37005297/,411.9,True,True
193,貸店舗（一部） ソリッド 4D,香川県高松市古馬場町,34.3425721,134.0518077,TBL00019,tri cafe,片原町（高松）、高松築港、高松 / カフェ,tabelog,高松市兵庫町1-3２Ｆ,34.346279429433,134.049901698739,,69,https://tabelog.com/kagawa/A3701/A370101/37003092/,447.8,True,True
193,貸店舗（一部） ソリッド 4D,香川県高松市古馬場町,34.3425721,134.0518077,TBL00020,城の眼,片原町（高松）、高松築港、瓦町 / 喫茶店,tabelog,高松市紺屋町2-4,34.344588045191,134.048731333599,,68,https://tabelog.com/kagawa/A3701/A370101/37002683/,360.6,True,True
193,貸店舗（一部） ソリッド 4D,香川県高松市古馬場町,34.3425721,134.0518077,TBL00023,dot．,高松市 / バー、ダイニングバー、カフェ・喫茶店(カフェ),tabelog,高松市古馬場町1-11キタジマビル 2F,34.343169869084,134.051125456603,3.14,33,https://tabelog.com/kagawa/A3701/A370101/37001113/,91.3,True,True
193,貸店舗（一部） ソリッド 4D,香川県高松市古馬場町,34.3425721,134.0518077,TBL00025,5デイズコーヒー,高松市 /カフェ・喫茶店(カフェ)、洋食、バル,tabelog,高松市鍛冶屋町1-112F,34.343462397504,134.049183621094,3.26,56,https://tabelog.com/kagawa/A3701/A370101/37009320/,260.5,True,True
193,貸店舗（一部） ソリッド 4D,香川県高松市古馬場町,34.3425721,134.0518077,TBL00026,サテンドール,高松市 /カフェ・喫茶店(喫茶店),tabelog,高松市塩上町1-1-23佐藤ビル １F,34.339160050423,134.053562075856,3.07,12,https://tabelog.com/kagawa/A3701/A370101/37005624/,412.2,True,True
193,貸店舗（一部） ソリッド 4D,香川県高松市古馬場町,34.3425721,134.0518077,TBL00028,世界劇場,高松市 /カフェ・喫茶店(カフェ),tabelog,高松市古馬場町13-7ル-ベルビル 4F,34.341952230009,134.05140449016,3.08,10,https://tabelog.com/kagawa/A3701/A370101/37013284/,78.2,True,True
193,貸店舗（一部） ソリッド 4D,香川県高松市古馬場町,34.3425721,134.0518077,TBL00031,テンペル,高松市 /カフェ・喫茶店(カフェ),tabelog,高松市塩上町1-3-18,34.338043413282,134.0532033304,3.07,11,https://tabelog.com/kagawa/A3701/A370101/37010713/,519.6,False,True
195,貸店舗（一部） ＡＫビル片原町Ⅱ　２階　北西 （２０２号）,香川県高松市片原町,34.3458826,134.0543651,TBL00001,umie,高松築港、片原町（高松）、高松 / カフェ,tabelog,高松市北浜町3-2北浜alley内,34.35111453028,134.056330953751,,349,https://tabelog.com/kagawa/A3701/A370101/37000531/,609.1,False,True
195,貸店舗（一部） ＡＫビル片原町Ⅱ　２階　北西 （２０２号）,香川県高松市片原町,34.3458826,134.0543651,TBL00002,南珈琲店,瓦町、片原町（高松）、今橋 / カフェ,tabelog,高松市南新町3-4２Ｆ,34.340834167945,134.049232990504,,260,https://tabelog.com/kagawa/A3701/A370101/37003112/,732.9,False,True
195,貸店舗（一部） ＡＫビル片原町Ⅱ　２階　北西 （２０２号）,香川県高松市片原町,34.3458826,134.0543651,TBL00004,三びきの子ぶた,瓦町、栗林、今橋 / カフェ,tabelog,高松市常磐町1-4-9,34.338805915014,134.051643709676,,224,https://tabelog.com/kagawa/A3701/A370101/37003080/,825.6,False,True
195,貸店舗（一部） ＡＫビル片原町Ⅱ　２階　北西 （２０２号）,香川県高松市片原町,34.3458826,134.0543651,TBL00005,まちのシューレ 963 カフェ,片原町（高松）、瓦町、高松築港 / カフェ,tabelog,高松市丸亀町13-3高松丸亀町参番街東館 2F,34.344431387421,134.050395476655,,121,https://tabelog.com/kagawa/A3701/A370101/37005810/,398.6,True,True
195,貸店舗（一部） ＡＫビル片原町Ⅱ　２階　北西 （２０２号）,香川県高松市片原町,34.3458826,134.0543651,TBL00006,コーヒーサロン 皇帝,片原町（高松）、高松築港、高松 / 喫茶店,tabelog,高松市兵庫町11-5,34.345992894073,134.049778987677,,124,https://tabelog.com/kagawa/A3701/A370101/37004429/,421.2,True,True
195,貸店舗（一部） ＡＫビル片原町Ⅱ　２階　北西 （２０２号）,香川県高松市片原町,34.3458826,134.0543651,TBL00010,CAFE LOURDES,片原町（高松）、高松築港、高松 / カフェ,tabelog,高松市兵庫町1-15富貴ビル2F,34.346328673114,134.049823830859,,118,https://tabelog.com/kagawa/A3701/A370101/37006321/,419.9,True,True
195,貸店舗（一部） ＡＫビル片原町Ⅱ　２階　北西 （２０２号）,香川県高松市片原町,34.3458826,134.0543651,TBL00015,くつわ堂 総本店,片原町（高松）、高松築港、高松 / 喫茶店,tabelog,高松市片原町1-2,34.346191042264,134.050850949274,,76,https://tabelog.com/kagawa/A3701/A370101/37005297/,324.4,True,True
195,貸店舗（一部） ＡＫビル片原町Ⅱ　２階　北西 （２０２号）,香川県高松市片原町,34.3458826,134.0543651,TBL00019,tri cafe,片原町（高松）、高松築港、高松 / カフェ,tabelog,高松市兵庫町1-3２Ｆ,34.346279429433,134.049901698739,,69,https://tabelog.com/kagawa/A3701/A370101/37003092/,412.1,True,True
195,貸店舗（一部） ＡＫビル片原町Ⅱ　２階　北西 （２０２号）,香川県高松市片原町,34.3458826,134.0543651,TBL00020,城の眼,片原町（高松）、高松築港、瓦町 / 喫茶店,tabelog,高松市紺屋町2-4,34.344588045191,134.048731333599,,68,https://tabelog.com/kagawa/A3701/A370101/37002683/,536.9,False,True
195,貸店舗（一部） ＡＫビル片原町Ⅱ　２階　北西 （２０２号）,香川県高松市片原町,34.3458826,134.0543651,TBL00023,dot．,高松市 / バー、ダイニングバー、カフェ・喫茶店(カフェ),tabelog,高松市古馬場町1-11キタジマビル 2F,34.343169869084,134.051125456603,3.14,33,https://tabelog.com/kagawa/A3701/A370101/37001113/,423.6,True,True
195,貸店舗（一部） ＡＫビル片原町Ⅱ　２階　北西 （２０２号）,香川県高松市片原町,34.3458826,134.0543651,TBL00025,5デイズコーヒー,高松市 /カフェ・喫茶店(カフェ)、洋食、バル,tabelog,高松市鍛冶屋町1-112F,34.343462397504,134.049183621094,3.26,56,https://tabelog.com/kagawa/A3701/A370101/37009320/,546.6,False,True
195,貸店舗（一部） ＡＫビル片原町Ⅱ　２階　北西 （２０２号）,香川県高松市片原町,34.3458826,134.0543651,TBL00026,サテンドール,高松市 /カフェ・喫茶店(喫茶店),tabelog,高松市塩上町1-1-23佐藤ビル １F,34.339160050423,134.053562075856,3.07,12,https://tabelog.com/kagawa/A3701/A370101/37005624/,751.1,False,True
195,貸店舗（一部） ＡＫビル片原町Ⅱ　２階　北西 （２０２号）,香川県高松市片原町,34.3458826,134.0543651,TBL00028,世界劇場,高松市 /カフェ・喫茶店(カフェ),tabelog,高松市古馬場町13-7ル-ベルビル 4F,34.341952230009,134.05140449016,3.08,10,https://tabelog.com/kagawa/A3701/A370101/37013284/,514.7,False,True
195,貸店舗（一部） ＡＫビル片原町Ⅱ　２階　北西 （２０２号）,香川県高松市片原町,34.3458826,134.0543651,TBL00031,テンペル,高松市 /カフェ・喫茶店(カフェ),tabelog,高松市塩上町1-3-18,34.338043413282,134.0532033304,3.07,11,https://tabelog.com/kagawa/A3701/A370101/37010713/,878.2,False,True
197,貸店舗（一部） 常盤町Ｋ店舗 2階,香川県高松市常磐町１丁目,34.3387776,134.0510854,TBL00002,南珈琲店,瓦町、片原町（高松）、今橋 / カフェ,tabelog,高松市南新町3-4２Ｆ,34.340834167945,134.049232990504,,260,https://tabelog.com/kagawa/A3701/A370101/37003112/,285.0,True,True
197,貸店舗（一部） 常盤町Ｋ店舗 2階,香川県高松市常磐町１丁目,34.3387776,134.0510854,TBL00004,三びきの子ぶた,瓦町、栗林、今橋 / カフェ,tabelog,高松市常磐町1-4-9,34.338805915014,134.051643709676,,224,https://tabelog.com/kagawa/A3701/A370101/37003080/,51.4,True,True
197,貸店舗（一部） 常盤町Ｋ店舗 2階,香川県高松市常磐町１丁目,34.3387776,134.0510854,TBL00005,まちのシューレ 963 カフェ,片原町（高松）、瓦町、高松築港 / カフェ,tabelog,高松市丸亀町13-3高松丸亀町参番街東館 2F,34.344431387421,134.050395476655,,121,https://tabelog.com/kagawa/A3701/A370101/37005810/,631.9,False,True
197,貸店舗（一部） 常盤町Ｋ店舗 2階,香川県高松市常磐町１丁目,34.3387776,134.0510854,TBL00006,コーヒーサロン 皇帝,片原町（高松）、高松築港、高松 / 喫茶店,tabelog,高松市兵庫町11-5,34.345992894073,134.049778987677,,124,https://tabelog.com/kagawa/A3701/A370101/37004429/,811.2,False,True
197,貸店舗（一部） 常盤町Ｋ店舗 2階,香川県高松市常磐町１丁目,34.3387776,134.0510854,TBL00010,CAFE LOURDES,片原町（高松）、高松築港、高松 / カフェ,tabelog,高松市兵庫町1-15富貴ビル2F,34.346328673114,134.049823830859,,118,https://tabelog.com/kagawa/A3701/A370101/37006321/,847.6,False,True
197,貸店舗（一部） 常盤町Ｋ店舗 2階,香川県高松市常磐町１丁目,34.3387776,134.0510854,TBL00011,グレコ,瓦町、栗林、栗林公園北口 / 喫茶店,tabelog,高松市田町11-2,34.337534757488,134.049009864241,,89,https://tabelog.com/kagawa/A3701/A370101/37004273/,235.4,True,True
197,貸店舗（一部） 常盤町Ｋ店舗 2階,香川県高松市常磐町１丁目,34.3387776,134.0510854,TBL00015,くつわ堂 総本店,片原町（高松）、高松築港、高松 / 喫茶店,tabelog,高松市片原町1-2,34.346191042264,134.050850949274,,76,https://tabelog.com/kagawa/A3701/A370101/37005297/,824.6,False,True
197,貸店舗（一部） 常盤町Ｋ店舗 2階,香川県高松市常磐町１丁目,34.3387776,134.0510854,TBL00019,tri cafe,片原町（高松）、高松築港、高松 / カフェ,tabelog,高松市兵庫町1-3２Ｆ,34.346279429433,134.049901698739,,69,https://tabelog.com/kagawa/A3701/A370101/37003092/,841.2,False,True
197,貸店舗（一部） 常盤町Ｋ店舗 2階,香川県高松市常磐町１丁目,34.3387776,134.0510854,TBL00020,城の眼,片原町（高松）、高松築港、瓦町 / 喫茶店,tabelog,高松市紺屋町2-4,34.344588045191,134.048731333599,,68,https://tabelog.com/kagawa/A3701/A370101/37002683/,681.3,False,True
197,貸店舗（一部） 常盤町Ｋ店舗 2階,香川県高松市常磐町１丁目,34.3387776,134.0510854,TBL00023,dot．,高松市 / バー、ダイニングバー、カフェ・喫茶店(カフェ),tabelog,高松市古馬場町1-11キタジマビル 2F,34.343169869084,134.051125456603,3.14,33,https://tabelog.com/kagawa/A3701/A370101/37001113/,488.4,True,True
197,貸店舗（一部） 常盤町Ｋ店舗 2階,香川県高松市常磐町１丁目,34.3387776,134.0510854,TBL00025,5デイズコーヒー,高松市 /カフェ・喫茶店(カフェ)、洋食、バル,tabelog,高松市鍛冶屋町1-112F,34.343462397504,134.049183621094,3.26,56,https://tabelog.com/kagawa/A3701/A370101/37009320/,549.4,False,True
197,貸店舗（一部） 常盤町Ｋ店舗 2階,香川県高松市常磐町１丁目,34.3387776,134.0510854,TBL00026,サテンドール,高松市 /カフェ・喫茶店(喫茶店),tabelog,高松市塩上町1-1-23佐藤ビル １F,34.339160050423,134.053562075856,3.07,12,https://tabelog.com/kagawa/A3701/A370101/37005624/,231.3,True,True
197,貸店舗（一部） 常盤町Ｋ店舗 2階,香川県高松市常磐町１丁目,34.3387776,134.0510854,TBL00028,世界劇場,高松市 /カフェ・喫茶店(カフェ),tabelog,高松市古馬場町13-7ル-ベルビル 4F,34.341952230009,134.05140449016,3.08,10,https://tabelog.com/kagawa/A3701/A370101/37013284/,354.2,True,True
197,貸店舗（一部） 常盤町Ｋ店舗 2階,香川県高松市常磐町１丁目,34.3387776,134.0510854,TBL00031,テンペル,高松市 /カフェ・喫茶店(カフェ),tabelog,高松市塩上町1-3-18,34.338043413282,134.0532033304,3.07,11,https://tabelog.com/kagawa/A3701/A370101/37010713/,210.9,True,True
198,貸店舗（一部） ツゥーフィートビル 5-B,香川県高松市鍛冶屋町,34.3428604,134.0487343,TBL00002,南珈琲店,瓦町、片原町（高松）、今橋 / カフェ,tabelog,高松市南新町3-4２Ｆ,34.340834167945,134.049232990504,,260,https://tabelog.com/kagawa/A3701/A370101/37003112/,229.9,True,True
198,貸店舗（一部） ツゥーフィートビル 5-B,香川県高松市鍛冶屋町,34.3428604,134.0487343,TBL00004,三びきの子ぶた,瓦町、栗林、今橋 / カフェ,tabelog,高松市常磐町1-4-9,34.338805915014,134.051643709676,,224,https://tabelog.com/kagawa/A3701/A370101/37003080/,524.0,False,True
198,貸店舗（一部） ツゥーフィートビル 5-B,香川県高松市鍛冶屋町,34.3428604,134.0487343,TBL00005,まちのシューレ 963 カフェ,片原町（高松）、瓦町、高松築港 / カフェ,tabelog,高松市丸亀町13-3高松丸亀町参番街東館 2F,34.344431387421,134.050395476655,,121,https://tabelog.com/kagawa/A3701/A370101/37005810/,231.9,True,True
198,貸店舗（一部） ツゥーフィートビル 5-B,香川県高松市鍛冶屋町,34.3428604,134.0487343,TBL00006,コーヒーサロン 皇帝,片原町（高松）、高松築港、高松 / 喫茶店,tabelog,高松市兵庫町11-5,34.345992894073,134.049778987677,,124,https://tabelog.com/kagawa/A3701/A370101/37004429/,361.3,True,True
198,貸店舗（一部） ツゥーフィートビル 5-B,香川県高松市鍛冶屋町,34.3428604,134.0487343,TBL00010,CAFE LOURDES,片原町（高松）、高松築港、高松 / カフェ,tabelog,高松市兵庫町1-15富貴ビル2F,34.346328673114,134.049823830859,,118,https://tabelog.com/kagawa/A3701/A370101/37006321/,398.4,True,True
198,貸店舗（一部） ツゥーフィートビル 5-B,香川県高松市鍛冶屋町,34.3428604,134.0487343,TBL00011,グレコ,瓦町、栗林、栗林公園北口 / 喫茶店,tabelog,高松市田町11-2,34.337534757488,134.049009864241,,89,https://tabelog.com/kagawa/A3701/A370101/37004273/,592.7,False,True
198,貸店舗（一部） ツゥーフィートビル 5-B,香川県高松市鍛冶屋町,34.3428604,134.0487343,TBL00015,くつわ堂 総本店,片原町（高松）、高松築港、高松 / 喫茶店,tabelog,高松市片原町1-2,34.346191042264,134.050850949274,,76,https://tabelog.com/kagawa/A3701/A370101/37005297/,418.2,True,True
198,貸店舗（一部） ツゥーフィートビル 5-B,香川県高松市鍛冶屋町,34.3428604,134.0487343,TBL00019,tri cafe,片原町（高松）、高松築港、高松 / カフェ,tabelog,高松市兵庫町1-3２Ｆ,34.346279429433,134.049901698739,,69,https://tabelog.com/kagawa/A3701/A370101/37003092/,395.0,True,True
198,貸店舗（一部） ツゥーフィートビル 5-B,香川県高松市鍛冶屋町,34.3428604,134.0487343,TBL00020,城の眼,片原町（高松）、高松築港、瓦町 / 喫茶店,tabelog,高松市紺屋町2-4,34.344588045191,134.048731333599,,68,https://tabelog.com/kagawa/A3701/A370101/37002683/,192.1,True,True
198,貸店舗（一部） ツゥーフィートビル 5-B,香川県高松市鍛冶屋町,34.3428604,134.0487343,TBL00023,dot．,高松市 / バー、ダイニングバー、カフェ・喫茶店(カフェ),tabelog,高松市古馬場町1-11キタジマビル 2F,34.343169869084,134.051125456603,3.14,33,https://tabelog.com/kagawa/A3701/A370101/37001113/,222.2,True,True
198,貸店舗（一部） ツゥーフィートビル 5-B,香川県高松市鍛冶屋町,34.3428604,134.0487343,TBL00025,5デイズコーヒー,高松市 /カフェ・喫茶店(カフェ)、洋食、バル,tabelog,高松市鍛冶屋町1-112F,34.343462397504,134.049183621094,3.26,56,https://tabelog.com/kagawa/A3701/A370101/37009320/,78.6,True,True
198,貸店舗（一部） ツゥーフィートビル 5-B,香川県高松市鍛冶屋町,34.3428604,134.0487343,TBL00026,サテンドール,高松市 /カフェ・喫茶店(喫茶店),tabelog,高松市塩上町1-1-23佐藤ビル １F,34.339160050423,134.053562075856,3.07,12,https://tabelog.com/kagawa/A3701/A370101/37005624/,604.8,False,True
198,貸店舗（一部） ツゥーフィートビル 5-B,香川県高松市鍛冶屋町,34.3428604,134.0487343,TBL00028,世界劇場,高松市 /カフェ・喫茶店(カフェ),tabelog,高松市古馬場町13-7ル-ベルビル 4F,34.341952230009,134.05140449016,3.08,10,https://tabelog.com/kagawa/A3701/A370101/37013284/,265.1,True,True
198,貸店舗（一部） ツゥーフィートビル 5-B,香川県高松市鍛冶屋町,34.3428604,134.0487343,TBL00031,テンペル,高松市 /カフェ・喫茶店(カフェ),tabelog,高松市塩上町1-3-18,34.338043413282,134.0532033304,3.07,11,https://tabelog.com/kagawa/A3701/A370101/37010713/,674.7,False,True
